,SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,brand,average_speed,avg_daily_charges,fatigue_driving_ratio,late_night_trip_ratio,avg_late_night_trip_mileage,high_temp_driving_ratio,battery_type_lfp,initial_battery_soc,avg_charge_duration,insurance_commercial_third_party,insurance_compulsory_third_party,average_loss,predicted_premium
108,1,13-APR-24,13-APR-25,2024,1203,232562.55,2213.63,5000000108,2022,3,5,皮卡,4700.0,宝马,自用货物,0.0,品牌B,61.51,0.0,0.107907,0.116372,2.02,0.036405,0,0.0,0.0,0,1,0.0,962.43
109,0,24-JAN-23,24-JAN-24,2023,1203,398298.48,5648.18,5000000109,2014,2,7,货车,5300.0,别克,公务,0.0,品牌B,82.91,0.0,0.136583,0.222772,0.35,0.154871,1,58.94,2178.35,1,1,0.0,2749.88
110,1,03-SEP-23,02-SEP-24,2023,1202,413057.92,12385.75,5000000110,2023,2,17,客车,2400.0,比亚迪,公务,0.0,品牌C,51.36,73.23,0.034561,0.134139,9.27,0.051879,0,43.52,5110.48,1,1,0.0,4995.0
111,0,05-NOV-23,04-NOV-24,2023,1202,272860.87,3931.79,5000000111,2019,2,16,货车,2800.0,比亚迪,商用,46650.9,品牌E,35.36,0.0,0.080739,0.093588,8.32,0.105859,1,57.38,2919.06,1,1,12794.19,5533.97
112,1,15-JUL-23,14-JUL-24,2023,1206,491317.25,10958.66,5000000112,2016,3,6,皮卡,4300.0,吉利,商用,0.0,品牌A,82.73,0.0,0.102007,0.216795,9.78,0.173732,1,86.76,6751.74,1,1,0.0,1330.51
113,0,05-FEB-23,05-FEB-24,2023,1203,366574.31,7931.45,5000000113,2015,5,0,MPV,1800.0,吉利,商用,35978.54,品牌C,42.83,59.35,0.158687,0.159233,2.95,0.152136,0,0.0,0.0,0,1,7228.7,2768.49
114,1,30-JUL-23,29-JUL-24,2023,1206,138905.09,2954.34,5000000114,2014,2,5,客车,5700.0,别克,家用,27816.87,品牌B,39.93,0.0,0.12278,0.228923,6.85,0.10423,0,0.0,0.0,1,1,14863.82,4271.45
115,1,08-OCT-22,08-OCT-23,2022,1203,251550.77,3829.14,5000000115,2021,5,0,MPV,3300.0,长安,租赁,0.0,品牌B,44.39,0.0,0.169132,0.142043,8.34,0.045882,0,87.32,2174.83,0,1,0.0,4628.6
116,1,18-APR-23,17-APR-24,2023,1203,396773.01,5957.11,5000000116,2013,4,8,皮卡,2100.0,奔驰,商用,0.0,品牌A,75.97,0.0,0.131127,0.257407,2.17,0.01085,0,0.0,0.0,1,1,0.0,1080.45
117,1,07-JUL-23,06-JUL-24,2023,1201,74941.95,1613.2,5000000117,2023,3,2,货车,3200.0,本田,公务,0.0,品牌C,51.51,71.16,0.125097,0.120697,5.32,0.085504,0,0.0,0.0,0,1,0.0,3496.16
118,1,16-OCT-23,15-OCT-24,2023,1205,185496.02,2596.16,5000000118,2017,4,1,货车,2800.0,奔驰,租赁,0.0,品牌D,44.41,51.59,0.058946,0.215176,8.86,0.110596,0,75.4,4476.53,1,1,0.0,4432.53
119,1,24-AUG-23,23-AUG-24,2023,1203,135491.51,1633.2,5000000119,2015,4,0,SUV,3400.0,大众,公务,0.0,品牌D,64.66,63.31,0.127296,0.166305,9.4,0.164538,0,0.0,0.0,0,1,0.0,2124.0
120,0,01-JUL-22,01-JUL-23,2022,1203,437067.69,2924.62,5000000120,2013,2,7,客车,3400.0,比亚迪,公务,0.0,品牌C,99.24,12.43,0.034906,0.239885,0.68,0.051446,0,55.6,6042.95,0,1,0.0,3223.06
121,1,09-SEP-22,09-SEP-23,2022,1202,473743.6,12807.63,5000000121,2022,4,2,客车,5200.0,比亚迪,公务,21025.59,品牌A,64.32,0.0,0.089317,0.031723,9.82,0.147099,0,73.25,3379.58,0,1,898.06,7597.58
122,1,04-JUL-22,04-JUL-23,2022,1206,179249.58,5360.21,5000000122,2017,7,0,MPV,3000.0,奥迪,公务,38747.5,品牌E,72.62,0.0,0.192224,0.032223,7.57,0.148265,0,43.23,4750.4,0,1,10614.56,2518.01
123,1,26-AUG-22,26-AUG-23,2022,1203,122411.24,2486.72,5000000123,2019,5,0,MPV,3300.0,吉利,家用,0.0,品牌D,62.49,93.89,0.160987,0.112153,3.05,0.148271,0,0.0,0.0,1,1,0.0,2216.9
124,1,01-OCT-23,30-SEP-24,2023,1206,279759.74,5537.5,5000000124,2015,4,0,轿车,3200.0,丰田,公务,0.0,品牌D,43.55,97.94,0.077677,0.180357,5.85,0.087839,0,32.73,2707.93,0,1,0.0,1410.17
125,1,12-MAY-23,11-MAY-24,2023,1204,404690.62,6775.76,5000000125,2015,3,18,皮卡,4100.0,吉利,家用,0.0,品牌B,98.08,0.0,0.095821,0.025817,2.86,0.026636,0,38.41,6369.45,1,1,0.0,915.28
126,1,26-MAY-22,26-MAY-23,2022,1206,140312.04,911.49,5000000126,2020,4,3,皮卡,2700.0,别克,自用货物,0.0,品牌B,62.61,0.0,0.052128,0.039019,5.6,0.165769,0,78.36,2276.05,0,1,0.0,868.34
127,1,29-SEP-22,29-SEP-23,2022,1201,122381.72,1884.82,5000000127,2022,5,0,SUV,2500.0,奔驰,公务,0.0,品牌B,66.46,0.0,0.155755,0.257923,0.46,0.077396,0,0.0,0.0,1,1,0.0,2892.43
128,1,17-DEC-22,17-DEC-23,2022,1201,234850.97,1229.22,5000000128,2022,4,16,客车,4500.0,丰田,商用,0.0,品牌D,82.81,51.67,0.096384,0.278476,2.81,0.188468,0,0.0,0.0,0,1,0.0,8152.2
129,0,16-JUN-22,16-JUN-23,2022,1201,396883.77,3191.82,5000000129,2015,5,0,MPV,2100.0,本田,家用,0.0,品牌E,32.12,0.0,0.086599,0.258761,1.67,0.042406,0,0.0,0.0,0,1,0.0,1716.81
130,0,18-JAN-23,18-JAN-24,2023,1206,262114.39,2789.55,5000000130,2019,7,0,SUV,2700.0,奥迪,家用,0.0,品牌A,35.64,0.0,0.076892,0.168916,3.51,0.013329,0,38.0,4481.42,0,1,0.0,2556.1
131,1,28-SEP-23,27-SEP-24,2023,1204,104259.95,1102.1,5000000131,2013,2,17,皮卡,3400.0,比亚迪,公务,0.0,品牌C,74.69,77.49,0.11493,0.072245,3.5,0.159123,0,0.0,0.0,0,1,0.0,544.98
132,1,05-JAN-24,04-JAN-25,2024,1203,59956.59,429.58,5000000132,2018,4,0,轿车,2800.0,大众,商用,0.0,品牌E,54.96,0.0,0.146342,0.229842,2.99,0.198264,0,70.94,5315.43,1,1,0.0,1898.41
133,1,14-MAY-24,14-MAY-25,2024,1202,275522.44,1642.52,5000000133,2015,5,0,SUV,1100.0,吉利,自用货物,0.0,品牌E,63.52,0.0,0.001537,0.009989,1.7,0.090587,0,0.0,0.0,1,1,0.0,1469.17
134,0,28-OCT-22,28-OCT-23,2022,1204,261467.82,3875.67,5000000134,2015,5,0,轿车,3500.0,宝马,公务,0.0,品牌A,50.23,0.0,0.136645,0.184401,6.33,0.087431,0,0.0,0.0,0,1,0.0,1530.26
135,0,24-APR-24,24-APR-25,2024,1205,436924.22,7718.15,5000000135,2015,2,5,皮卡,3600.0,奥迪,商用,9220.12,品牌D,50.14,15.96,0.198698,0.090304,9.97,0.144257,0,0.0,0.0,0,1,13672.22,1514.3
136,0,04-JUN-22,04-JUN-23,2022,1204,489453.83,5807.8,5000000136,2021,4,0,SUV,2700.0,别克,租赁,0.0,品牌E,90.41,0.0,0.174054,0.099072,3.48,0.174234,1,88.02,4405.49,0,1,0.0,5564.4
137,0,08-MAR-24,08-MAR-25,2024,1204,218913.03,4204.19,5000000137,2021,3,4,皮卡,3000.0,别克,公务,0.0,品牌C,91.7,71.44,0.097223,0.203421,8.62,0.143831,0,0.0,0.0,0,1,0.0,909.04
138,1,02-JAN-24,01-JAN-25,2024,1205,252274.09,2780.46,5000000138,2014,7,0,轿车,1700.0,大众,家用,0.0,品牌E,73.09,0.0,0.061588,0.084527,4.6,0.076243,0,0.0,0.0,1,1,0.0,987.24
139,1,28-AUG-22,28-AUG-23,2022,1204,464424.73,5546.06,5000000139,2021,4,8,皮卡,5900.0,吉利,自用货物,0.0,品牌E,36.68,0.0,0.145091,0.145479,0.71,0.017874,0,41.45,1808.99,0,1,0.0,1238.71
140,0,04-AUG-22,04-AUG-23,2022,1206,331347.92,3537.74,5000000140,2019,2,5,货车,4100.0,别克,自用货物,24136.42,品牌E,59.93,0.0,0.016013,0.232665,9.66,0.111485,0,42.98,3914.62,0,1,2358.43,4493.07
141,0,26-JUL-23,25-JUL-24,2023,1201,132949.49,1328.67,5000000141,2018,2,15,客车,2100.0,丰田,自用货物,0.0,品牌E,53.0,0.0,0.088382,0.016856,3.21,0.181342,0,0.0,0.0,1,1,0.0,3481.99
142,1,09-JUL-22,09-JUL-23,2022,1202,224479.26,3454.52,5000000142,2019,3,20,客车,5500.0,奔驰,租赁,0.0,品牌D,48.75,99.47,0.163073,0.27949,9.09,0.176859,0,0.0,0.0,0,1,0.0,8715.45
143,0,18-JUN-23,17-JUN-24,2023,1205,386616.08,10374.88,5000000143,2017,4,6,客车,3300.0,宝马,自用货物,0.0,品牌C,32.84,84.99,0.121083,0.074875,2.33,0.060781,0,0.0,0.0,0,1,0.0,3775.51
144,0,19-OCT-22,19-OCT-23,2022,1203,266180.25,1845.94,5000000144,2020,2,7,客车,3600.0,大众,家用,0.0,品牌B,50.49,0.0,0.164998,0.071656,8.12,0.113637,1,57.53,3706.39,1,1,0.0,4678.45
145,1,10-SEP-22,10-SEP-23,2022,1205,460460.3,2397.37,5000000145,2018,4,0,SUV,1100.0,比亚迪,租赁,0.0,品牌B,79.84,0.0,0.166978,0.257047,5.25,0.045845,0,0.0,0.0,1,1,0.0,3520.79
146,0,12-NOV-23,11-NOV-24,2023,1201,333741.22,9751.82,5000000146,2015,2,20,客车,3500.0,本田,自用货物,0.0,品牌E,73.37,0.0,0.158789,0.236389,9.47,0.125178,0,0.0,0.0,0,1,0.0,3333.82
147,0,14-NOV-22,14-NOV-23,2022,1201,232763.5,4770.83,5000000147,2020,5,0,SUV,1200.0,丰田,租赁,6593.19,品牌B,46.48,0.0,0.014084,0.266013,1.79,0.142128,0,77.44,1897.53,1,1,19427.57,4869.74
148,1,12-NOV-23,11-NOV-24,2023,1205,85939.12,1646.98,5000000148,2020,2,10,货车,2200.0,丰田,公务,44485.28,品牌C,62.29,40.52,0.031675,0.067429,3.13,0.010968,0,0.0,0.0,1,1,15795.21,3504.84
149,0,26-JUN-22,26-JUN-23,2022,1204,272013.51,4104.69,5000000149,2020,2,11,皮卡,5400.0,宝马,租赁,41120.21,品牌D,59.54,98.44,0.152687,0.158628,8.08,0.185475,1,75.52,5326.41,1,1,17638.95,2133.93
150,1,29-OCT-23,28-OCT-24,2023,1201,448132.31,11222.19,5000000150,2019,2,19,客车,3600.0,奥迪,公务,0.0,品牌D,49.35,43.98,0.093984,0.128654,2.9,0.188119,1,31.75,1831.99,1,1,0.0,4366.69
151,0,04-APR-24,04-APR-25,2024,1203,211477.69,3847.42,5000000151,2023,4,7,货车,2700.0,本田,家用,0.0,品牌C,80.77,44.66,0.11407,0.180041,7.45,0.038453,0,0.0,0.0,1,1,0.0,3305.7
152,0,10-MAR-24,10-MAR-25,2024,1204,318207.94,6763.39,5000000152,2020,5,0,MPV,1200.0,宝马,公务,0.0,品牌D,77.71,41.44,0.124339,0.124104,5.02,0.090297,0,54.83,1856.74,1,1,0.0,1623.31
153,1,29-SEP-22,29-SEP-23,2022,1201,460290.51,10257.66,5000000153,2020,4,20,皮卡,3000.0,比亚迪,租赁,0.0,品牌C,57.77,41.43,0.023243,0.186651,5.64,0.174125,0,78.77,2609.82,1,1,0.0,1840.99
154,1,23-AUG-23,22-AUG-24,2023,1201,441672.97,9728.53,5000000154,2019,2,14,皮卡,4700.0,比亚迪,自用货物,0.0,品牌E,55.45,0.0,0.083328,0.152941,6.53,0.055707,1,56.0,6992.31,1,1,0.0,1097.42
155,1,19-MAR-24,19-MAR-25,2024,1203,299508.54,4062.52,5000000155,2019,2,5,客车,3600.0,丰田,商用,0.0,品牌B,59.49,0.0,0.114466,0.102619,9.88,0.112135,0,0.0,0.0,0,1,0.0,5889.42
156,0,07-MAR-23,06-MAR-24,2023,1206,141875.45,2454.24,5000000156,2023,7,0,MPV,1100.0,比亚迪,家用,0.0,品牌E,52.3,0.0,0.132429,0.269577,3.93,0.083772,0,0.0,0.0,0,1,0.0,1730.08
157,0,01-NOV-23,31-OCT-24,2023,1204,140923.11,1183.08,5000000157,2013,4,1,客车,4200.0,奥迪,家用,0.0,品牌D,80.34,20.82,0.038074,0.045014,2.89,0.001878,0,0.0,0.0,1,1,0.0,2856.3
158,1,21-APR-23,20-APR-24,2023,1202,134631.49,1760.55,5000000158,2021,5,0,MPV,2700.0,长安,自用货物,0.0,品牌B,44.59,0.0,0.029257,0.278597,1.08,0.178373,0,0.0,0.0,0,1,0.0,2137.1
159,1,13-JAN-23,13-JAN-24,2023,1202,438765.19,11389.49,5000000159,2022,7,0,SUV,1900.0,比亚迪,商用,0.0,品牌A,59.08,0.0,0.012836,0.167478,7.59,0.190697,0,0.0,0.0,1,1,0.0,4046.1
160,0,17-JUN-23,16-JUN-24,2023,1201,110313.8,3141.79,5000000160,2017,7,0,SUV,2800.0,本田,公务,38556.26,品牌C,42.61,41.97,0.108908,0.173553,5.68,0.069248,0,0.0,0.0,1,1,3582.0,2803.84
161,0,18-JAN-24,17-JAN-25,2024,1201,484441.05,8283.25,5000000161,2024,4,12,皮卡,3800.0,吉利,商用,0.0,品牌E,30.55,0.0,0.185338,0.019183,2.72,0.064463,0,0.0,0.0,1,1,0.0,1752.13
162,1,10-NOV-23,09-NOV-24,2023,1201,306143.94,7302.63,5000000162,2017,5,0,SUV,3000.0,比亚迪,自用货物,0.0,品牌B,45.64,0.0,0.076218,0.17547,7.93,0.10397,1,63.37,6342.66,0,1,0.0,2437.18
163,0,08-MAY-24,08-MAY-25,2024,1202,53457.6,938.03,5000000163,2024,2,18,货车,3500.0,宝马,公务,0.0,品牌A,45.1,0.0,0.070205,0.290887,1.65,0.14231,0,0.0,0.0,1,1,0.0,3570.13
164,1,24-JUL-23,23-JUL-24,2023,1204,90750.76,1251.55,5000000164,2016,4,3,客车,2300.0,别克,自用货物,0.0,品牌D,86.66,88.03,0.106965,0.215061,3.36,0.040622,0,0.0,0.0,0,1,0.0,3067.07
165,0,25-SEP-22,25-SEP-23,2022,1201,254595.2,5709.92,5000000165,2016,3,5,皮卡,3200.0,大众,商用,0.0,品牌E,71.25,0.0,0.197307,0.046771,0.53,0.196159,0,56.36,3182.72,1,1,0.0,1145.07
166,0,26-OCT-23,25-OCT-24,2023,1204,166311.86,2720.52,5000000166,2021,3,16,货车,2800.0,宝马,商用,0.0,品牌C,94.76,33.64,0.187799,0.086006,6.46,0.107014,0,0.0,0.0,0,1,0.0,4679.86
167,0,10-SEP-22,10-SEP-23,2022,1206,489388.29,13256.93,5000000167,2013,5,0,SUV,1000.0,奔驰,自用货物,19932.24,品牌B,69.51,0.0,0.169113,0.206833,9.7,0.188741,1,78.58,3725.01,1,1,11101.36,2146.08
168,1,18-MAR-23,17-MAR-24,2023,1204,415892.45,8537.66,5000000168,2013,5,0,MPV,1600.0,比亚迪,家用,6983.8,品牌E,82.96,0.0,0.038866,0.298694,6.16,0.192812,1,82.64,2903.38,0,1,5870.62,1793.51
169,1,03-AUG-22,03-AUG-23,2022,1204,109765.08,1953.43,5000000169,2016,2,7,货车,4000.0,宝马,自用货物,0.0,品牌B,46.19,0.0,0.042036,0.012111,0.6,0.093067,0,0.0,0.0,0,1,0.0,2688.6
170,0,11-FEB-23,11-FEB-24,2023,1205,186310.57,1150.25,5000000170,2021,4,2,货车,5400.0,吉利,公务,0.0,品牌A,92.86,0.0,0.185029,0.000294,3.48,0.175748,0,0.0,0.0,0,1,0.0,3884.8
171,0,12-MAR-24,12-MAR-25,2024,1204,91402.71,1605.05,5000000171,2020,4,4,货车,3400.0,吉利,商用,0.0,品牌B,43.77,0.0,0.138714,0.168934,6.58,0.017298,0,63.74,4042.24,0,1,0.0,4324.05
172,0,24-OCT-23,23-OCT-24,2023,1201,342387.49,2184.89,5000000172,2022,5,0,MPV,2600.0,比亚迪,家用,0.0,品牌E,80.33,0.0,0.001519,0.144435,2.17,0.030255,0,66.33,2402.46,1,1,0.0,2424.07
173,0,29-JUN-23,28-JUN-24,2023,1205,337878.72,6293.52,5000000173,2017,7,0,SUV,2700.0,吉利,商用,0.0,品牌A,74.72,0.0,0.011522,0.245339,5.26,0.126899,0,0.0,0.0,0,1,0.0,3434.43
174,1,17-FEB-24,16-FEB-25,2024,1203,465131.31,8250.15,5000000174,2020,4,20,皮卡,5500.0,丰田,家用,10190.13,品牌B,31.88,0.0,0.063898,0.225158,6.95,0.194454,0,0.0,0.0,0,1,8255.31,1451.16
175,1,16-JAN-24,15-JAN-25,2024,1201,126156.79,2630.9,5000000175,2024,4,0,MPV,1900.0,奥迪,公务,0.0,品牌D,31.39,76.19,0.089983,0.073626,8.68,0.063132,0,0.0,0.0,0,1,0.0,2034.55
176,0,29-JUN-22,29-JUN-23,2022,1203,178579.52,2743.38,5000000176,2020,4,18,客车,2700.0,别克,租赁,0.0,品牌D,85.9,61.68,0.120633,0.114412,5.34,0.061166,0,57.19,6477.87,0,1,0.0,7852.01
177,1,08-SEP-22,08-SEP-23,2022,1206,358317.06,2534.59,5000000177,2012,3,5,货车,4100.0,宝马,公务,0.0,品牌D,38.1,32.57,0.020686,0.259426,7.58,0.0963,0,55.05,3098.04,1,1,0.0,2345.75
178,1,30-SEP-23,29-SEP-24,2023,1204,281408.61,5660.15,5000000178,2020,4,5,客车,3400.0,丰田,租赁,0.0,品牌E,92.59,0.0,0.191643,0.254108,2.38,0.190148,0,45.85,6251.07,0,1,0.0,7827.24
179,0,19-OCT-22,19-OCT-23,2022,1205,212692.03,1958.5,5000000179,2020,2,18,货车,5900.0,比亚迪,家用,0.0,品牌C,60.74,54.99,0.145189,0.068835,1.47,0.094774,0,0.0,0.0,1,1,0.0,4054.92
180,1,30-MAY-23,29-MAY-24,2023,1206,425398.36,8548.33,5000000180,2021,5,0,SUV,3300.0,丰田,家用,0.0,品牌B,71.76,0.0,0.191552,0.205426,2.82,0.015482,1,70.6,2140.8,0,1,0.0,3279.34
181,1,30-NOV-23,29-NOV-24,2023,1206,76572.65,776.5,5000000181,2013,4,0,MPV,2500.0,比亚迪,自用货物,0.0,品牌C,30.04,68.29,0.166784,0.094558,7.9,0.141335,0,61.81,1921.87,1,1,0.0,1233.97
182,1,04-JUN-23,03-JUN-24,2023,1204,340460.02,4940.92,5000000182,2015,3,12,皮卡,5100.0,别克,商用,0.0,品牌C,66.34,70.25,0.087967,0.163083,8.54,0.196539,0,0.0,0.0,1,1,0.0,1122.97
183,0,11-FEB-24,10-FEB-25,2024,1205,142934.1,1924.23,5000000183,2015,2,6,皮卡,4500.0,大众,自用货物,0.0,品牌B,36.52,0.0,0.136,0.293128,7.54,0.03283,0,0.0,0.0,0,1,0.0,615.6
184,1,04-APR-23,03-APR-24,2023,1203,241498.82,5413.71,5000000184,2014,7,0,轿车,3000.0,吉利,商用,0.0,品牌C,42.32,41.86,0.062177,0.080794,3.62,0.176132,0,66.36,5421.91,1,1,0.0,1802.64
185,1,27-SEP-23,26-SEP-24,2023,1206,449375.31,3609.09,5000000185,2015,4,3,货车,4200.0,别克,租赁,0.0,品牌A,53.75,0.0,0.074706,0.228746,5.37,0.15417,0,50.0,2273.21,0,1,0.0,4670.86
186,1,08-AUG-23,07-AUG-24,2023,1205,57413.89,449.32,5000000186,2017,4,0,SUV,2200.0,本田,租赁,0.0,品牌E,64.55,0.0,0.109192,0.02978,6.25,0.011964,0,64.07,5208.44,1,1,0.0,3463.63
187,1,06-MAY-24,06-MAY-25,2024,1203,132556.8,1974.07,5000000187,2020,2,17,货车,3700.0,比亚迪,公务,0.0,品牌B,44.44,0.0,0.166658,0.289496,5.11,0.106628,1,61.32,6308.19,1,1,0.0,2983.42
188,0,09-APR-23,08-APR-24,2023,1206,55241.22,578.09,5000000188,2021,2,4,皮卡,2500.0,别克,自用货物,0.0,品牌A,41.53,0.0,0.191718,0.147538,7.06,0.115676,0,81.32,5907.03,1,1,0.0,781.57
189,1,03-AUG-22,03-AUG-23,2022,1203,457096.32,7217.34,5000000189,2014,5,0,轿车,2300.0,奔驰,家用,0.0,品牌A,70.87,0.0,0.074504,0.282498,0.65,0.051533,0,38.65,3955.2,0,1,0.0,1418.5
190,0,10-SEP-23,09-SEP-24,2023,1206,205684.07,2525.75,5000000190,2022,3,11,皮卡,2400.0,奥迪,租赁,0.0,品牌A,57.73,0.0,0.13006,0.17242,4.02,0.105063,1,87.33,5531.5,1,1,0.0,1660.24
191,0,04-SEP-23,03-SEP-24,2023,1206,210295.53,5875.05,5000000191,2019,4,15,货车,3400.0,比亚迪,自用货物,0.0,品牌C,44.6,63.44,0.002778,0.240388,3.04,0.169877,0,0.0,0.0,0,1,0.0,2986.42
192,1,22-APR-23,21-APR-24,2023,1201,128889.78,3006.35,5000000192,2018,3,7,皮卡,3400.0,吉利,家用,0.0,品牌D,61.4,97.22,0.094757,0.156448,5.7,0.053574,0,0.0,0.0,0,1,0.0,740.46
193,0,08-FEB-24,07-FEB-25,2024,1202,154157.42,2255.4,5000000193,2018,2,9,货车,2200.0,吉利,家用,0.0,品牌E,70.25,0.0,0.106153,0.234246,1.44,0.156987,0,46.32,5242.18,0,1,0.0,2330.58
194,1,27-NOV-22,27-NOV-23,2022,1204,366101.94,5734.66,5000000194,2013,4,15,货车,4300.0,丰田,家用,46569.42,品牌D,83.03,50.62,0.119177,0.076381,7.17,0.105746,0,0.0,0.0,0,1,779.24,3279.22
195,1,08-JUN-22,08-JUN-23,2022,1202,136646.73,4088.83,5000000195,2019,4,0,MPV,2700.0,别克,商用,1172.44,品牌B,87.52,0.0,0.055719,0.177712,6.23,0.110033,0,69.36,3561.74,1,1,18410.81,3939.24
196,1,21-AUG-22,21-AUG-23,2022,1204,437057.92,2993.41,5000000196,2016,4,0,SUV,1700.0,长安,租赁,0.0,品牌E,87.28,0.0,0.05623,0.030582,3.81,0.14441,0,0.0,0.0,1,1,0.0,3523.45
197,1,09-DEC-22,09-DEC-23,2022,1206,190307.95,1293.98,5000000197,2022,7,0,SUV,2200.0,别克,自用货物,0.0,品牌A,36.26,0.0,0.145256,0.034375,7.28,0.035978,0,0.0,0.0,1,1,0.0,2810.75
198,0,21-DEC-23,20-DEC-24,2023,1203,449361.97,6788.24,5000000198,2013,4,12,皮卡,2700.0,本田,自用货物,0.0,品牌E,40.39,0.0,0.049114,0.034117,8.56,0.159525,1,43.53,5197.72,0,1,0.0,896.99
199,1,07-MAR-24,07-MAR-25,2024,1204,415870.31,9920.18,5000000199,2020,2,9,皮卡,4800.0,奔驰,自用货物,0.0,品牌B,90.88,0.0,0.115962,0.037182,4.66,0.039394,0,0.0,0.0,0,1,0.0,1071.1
200,1,14-OCT-23,13-OCT-24,2023,1201,221883.54,1397.36,5000000200,2018,2,13,皮卡,5200.0,本田,租赁,0.0,品牌C,42.19,77.77,0.00201,0.195957,1.44,0.103421,0,0.0,0.0,1,1,0.0,1370.69
201,0,15-DEC-22,15-DEC-23,2022,1202,353923.26,7454.6,5000000201,2018,2,11,客车,4400.0,本田,商用,0.0,品牌B,53.42,0.0,0.136604,0.117929,0.25,0.184862,1,80.55,4893.67,1,1,0.0,6591.46
202,1,06-MAY-23,05-MAY-24,2023,1204,434076.4,2415.61,5000000202,2015,7,0,轿车,3200.0,丰田,家用,41474.97,品牌C,42.78,78.55,0.057651,0.049697,7.02,0.049529,0,79.01,1837.13,0,1,18645.38,2028.63
203,0,03-NOV-22,03-NOV-23,2022,1202,63271.1,1356.93,5000000203,2020,4,13,皮卡,3700.0,奥迪,商用,0.0,品牌B,96.31,0.0,0.074225,0.13849,8.36,0.135537,0,0.0,0.0,0,1,0.0,1193.68
204,1,13-FEB-23,13-FEB-24,2023,1205,459720.99,13721.07,5000000204,2020,4,0,轿车,1600.0,吉利,自用货物,0.0,品牌A,34.04,0.0,0.188586,0.140227,4.13,0.078292,0,0.0,0.0,0,1,0.0,1589.9
205,0,06-AUG-23,05-AUG-24,2023,1205,153963.76,3771.9,5000000205,2016,3,18,货车,6000.0,别克,家用,0.0,品牌D,96.72,12.91,0.128615,0.175349,6.73,0.168209,0,88.87,2462.06,0,1,0.0,2989.09
206,1,03-JUL-23,02-JUL-24,2023,1201,461787.92,3361.8,5000000206,2022,4,0,轿车,1200.0,本田,租赁,11945.48,品牌D,79.83,82.36,0.070017,0.293859,6.04,0.030014,1,47.13,2695.85,1,1,18044.95,3365.72
207,1,18-APR-23,17-APR-24,2023,1205,362418.8,2783.61,5000000207,2018,3,16,货车,2900.0,本田,公务,0.0,品牌E,36.12,0.0,0.08513,0.247914,4.58,0.127375,0,63.61,4099.89,0,1,0.0,2854.35
208,0,01-DEC-23,30-NOV-24,2023,1201,61624.12,1042.41,5000000208,2017,5,0,MPV,3400.0,吉利,家用,0.0,品牌A,60.47,0.0,0.121337,0.081654,4.81,0.108449,0,0.0,0.0,0,1,0.0,1830.37
209,1,02-JUN-22,02-JUN-23,2022,1206,147702.45,4139.7,5000000209,2021,5,0,轿车,2900.0,奔驰,租赁,0.0,品牌C,86.92,57.45,0.026282,0.163807,6.41,0.133812,0,0.0,0.0,1,1,0.0,3216.78
210,0,17-DEC-23,16-DEC-24,2023,1201,428435.62,11557.86,5000000210,2022,2,14,货车,3800.0,宝马,租赁,0.0,品牌D,74.12,48.53,0.131622,0.092639,3.54,0.153008,0,0.0,0.0,0,1,0.0,6764.78
211,1,29-FEB-24,28-FEB-25,2024,1201,62574.72,1187.43,5000000211,2022,4,3,货车,4100.0,丰田,公务,15259.65,品牌E,43.0,0.0,0.118733,0.046143,8.32,0.167297,1,77.49,3002.91,0,1,9057.1,4382.21
212,1,08-AUG-22,08-AUG-23,2022,1204,109261.51,1338.4,5000000212,2016,3,1,货车,2900.0,比亚迪,商用,0.0,品牌C,45.43,28.53,0.028761,0.277441,3.93,0.096272,0,89.33,2277.34,0,1,0.0,3663.09
213,1,30-JUL-23,29-JUL-24,2023,1206,117579.24,2436.27,5000000213,2018,4,4,客车,2400.0,奥迪,租赁,0.0,品牌B,86.82,0.0,0.079229,0.192425,5.53,0.012319,0,0.0,0.0,0,1,0.0,6374.21
214,1,27-FEB-23,27-FEB-24,2023,1203,403263.59,2238.87,5000000214,2021,7,0,轿车,2300.0,大众,自用货物,0.0,品牌C,77.83,50.39,0.171523,0.091771,0.87,0.02734,0,60.98,6418.54,1,1,0.0,1792.83
215,1,03-NOV-23,02-NOV-24,2023,1203,363744.39,5365.88,5000000215,2018,5,0,SUV,3100.0,吉利,公务,36473.49,品牌C,74.33,22.95,0.169744,0.295039,8.47,0.182931,0,51.37,5019.26,1,1,7478.74,3459.71
216,0,31-MAR-24,31-MAR-25,2024,1203,447096.32,2769.45,5000000216,2023,4,0,MPV,3500.0,比亚迪,租赁,13862.58,品牌B,65.87,0.0,0.185641,0.287595,9.82,0.138196,0,0.0,0.0,1,1,12881.65,6431.86
217,1,17-AUG-22,17-AUG-23,2022,1204,310149.84,2904.95,5000000217,2013,2,8,货车,5500.0,奥迪,公务,3855.95,品牌B,75.08,0.0,0.053754,0.150335,1.57,0.154302,1,51.79,2377.84,1,1,13306.4,3489.7
