SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,brand,average_speed,avg_daily_charges,fatigue_driving_ratio,late_night_trip_ratio,avg_late_night_trip_mileage,high_temp_driving_ratio,battery_type_lfp,initial_battery_soc,avg_charge_duration,insurance_commercial_third_party,insurance_compulsory_third_party,average_loss
1,14-JUL-22,14-JUL-23,2022,1206,468760.6,13892.08,5000000464,2021,5,0,轿车,1300.0,比亚迪,家用,0.0,品牌A,45.37,0.0,0.153058,0.231066,8.56,0.05221,0,0.0,0.0,1,1,0.0
1,09-NOV-22,09-NOV-23,2022,1206,442214.81,7231.22,5000000465,2018,7,0,SUV,1600.0,丰田,租赁,0.0,品牌D,74.75,38.72,0.11057,0.023661,8.06,0.095412,0,0.0,0.0,0,1,0.0
1,01-JUN-22,01-JUN-23,2022,1203,402368.13,6233.75,5000000466,2017,5,0,SUV,1900.0,奔驰,租赁,13408.36,品牌D,74.63,89.48,0.067071,0.087533,8.61,0.0962,0,55.33,3080.03,0,1,10904.01
1,20-SEP-23,19-SEP-24,2023,1204,314797.87,2502.92,5000000467,2020,2,6,货车,4900.0,丰田,租赁,0.0,品牌C,69.45,54.94,0.149488,0.068303,6.41,0.00694,0,68.42,2054.32,0,1,0.0
0,13-APR-24,13-APR-25,2024,1203,343447.11,9572.2,5000000468,2019,3,16,客车,4000.0,本田,自用货物,0.0,品牌D,34.14,49.8,0.081085,0.002459,5.72,0.097524,0,0.0,0.0,1,1,0.0
1,09-NOV-22,09-NOV-23,2022,1203,400592.57,2634.97,5000000469,2020,4,9,货车,3500.0,长安,租赁,44122.85,品牌B,37.88,0.0,0.121017,0.147077,7.3,0.1984,0,0.0,0.0,1,1,14557.67
1,12-MAY-24,12-MAY-25,2024,1203,191739.19,5161.76,5000000470,2023,5,0,MPV,1800.0,吉利,自用货物,0.0,品牌C,52.47,14.2,0.158875,0.21808,1.45,0.093854,1,61.94,6185.72,0,1,0.0
1,30-JUN-23,29-JUN-24,2023,1201,408879.82,7268.77,5000000471,2017,4,12,客车,2200.0,丰田,租赁,0.0,品牌B,99.44,0.0,0.159637,0.162635,5.87,0.021805,0,0.0,0.0,0,1,0.0
1,09-MAR-23,08-MAR-24,2023,1203,62150.71,1243.3,5000000472,2023,7,0,轿车,2800.0,别克,商用,0.0,品牌E,92.41,0.0,0.082451,0.299601,2.22,0.114286,0,57.28,5817.66,0,1,0.0
0,22-JUN-23,21-JUN-24,2023,1205,466197.6,8172.54,5000000473,2021,5,0,轿车,3100.0,比亚迪,公务,0.0,品牌E,56.08,0.0,0.06102,0.125307,6.6,0.095361,0,0.0,0.0,1,1,0.0
0,17-JAN-24,16-JAN-25,2024,1204,226122.07,4498.2,5000000474,2015,5,0,轿车,3000.0,比亚迪,自用货物,32358.77,品牌B,78.39,0.0,0.012289,0.226661,8.1,0.014558,0,0.0,0.0,1,1,10169.66
1,25-OCT-23,24-OCT-24,2023,1206,465131.54,4256.28,5000000475,2014,4,0,轿车,3100.0,大众,商用,0.0,品牌A,60.77,0.0,0.187754,0.276063,4.52,0.074864,1,50.42,6414.04,0,1,0.0
1,13-JUL-22,13-JUL-23,2022,1205,260371.39,6566.06,5000000476,2013,4,0,轿车,2900.0,长安,公务,0.0,品牌E,70.51,0.0,0.031299,0.011025,9.6,0.140825,1,42.63,2878.68,0,1,0.0
0,23-JUL-23,22-JUL-24,2023,1201,184907.43,2319.37,5000000477,2014,4,15,客车,2800.0,本田,公务,0.0,品牌E,89.7,0.0,0.004784,0.106961,3.37,0.161262,0,69.13,1966.32,1,1,0.0
1,24-APR-23,23-APR-24,2023,1201,459867.65,12084.21,5000000478,2013,5,0,MPV,2300.0,奔驰,家用,47756.98,品牌D,87.82,20.22,0.035747,0.020053,8.03,0.079637,0,0.0,0.0,1,1,15435.16
0,25-MAR-24,25-MAR-25,2024,1201,198089.55,5822.52,5000000479,2016,2,19,皮卡,5600.0,丰田,自用货物,0.0,品牌A,72.82,0.0,0.020961,0.254013,7.55,0.071371,1,43.85,6729.11,1,1,0.0
0,26-FEB-24,25-FEB-25,2024,1206,270559.17,6510.03,5000000480,2014,7,0,SUV,2000.0,比亚迪,自用货物,0.0,品牌E,67.51,0.0,0.118191,0.223174,9.12,0.050584,0,0.0,0.0,1,1,0.0
0,20-MAR-23,19-MAR-24,2023,1202,497995.65,6893.16,5000000481,2014,4,2,客车,3200.0,本田,商用,25515.73,品牌A,92.72,0.0,0.11232,0.280299,2.74,0.187786,0,0.0,0.0,1,1,11641.12
0,18-SEP-22,18-SEP-23,2022,1202,173704.33,4619.39,5000000482,2021,4,0,MPV,3000.0,吉利,家用,0.0,品牌E,49.22,0.0,0.151162,0.283677,0.31,0.176559,0,0.0,0.0,1,1,0.0
0,31-JUL-23,30-JUL-24,2023,1202,487467.85,12954.52,5000000483,2021,4,2,皮卡,3900.0,大众,商用,0.0,品牌C,85.12,32.17,0.049762,0.092129,3.56,0.107048,1,37.01,4584.66,1,1,0.0
0,26-JUL-22,26-JUL-23,2022,1201,69696.01,2006.59,5000000484,2013,4,0,轿车,2900.0,奥迪,家用,0.0,品牌B,43.6,0.0,0.144709,0.278834,0.13,0.168688,1,52.81,5268.15,1,1,0.0
0,25-SEP-23,24-SEP-24,2023,1205,475704.92,6788.04,5000000485,2018,4,1,皮卡,5300.0,奔驰,公务,31761.36,品牌D,65.98,92.52,0.097567,0.150359,2.15,0.118679,0,0.0,0.0,1,1,10792.45
0,22-JAN-24,21-JAN-25,2024,1203,305999.57,8411.33,5000000486,2022,7,0,MPV,2500.0,本田,租赁,45034.82,品牌A,56.6,0.0,0.001587,0.135286,3.17,0.19383,0,0.0,0.0,0,1,15430.23
1,23-JUL-23,22-JUL-24,2023,1202,91763.55,2434.66,5000000487,2015,4,12,皮卡,5500.0,比亚迪,商用,0.0,品牌B,33.15,0.0,0.008581,0.187987,3.74,0.021843,0,0.0,0.0,0,1,0.0
1,27-MAY-23,26-MAY-24,2023,1202,325856.13,4922.34,5000000488,2016,5,0,SUV,2400.0,丰田,租赁,31249.02,品牌B,74.98,0.0,0.168531,0.298531,8.2,0.142904,0,0.0,0.0,0,1,12589.37
1,01-JUL-23,30-JUN-24,2023,1206,187408.19,4192.23,5000000489,2022,3,7,客车,5000.0,别克,公务,0.0,品牌B,77.81,0.0,0.189371,0.283966,9.57,0.133912,0,68.33,3429.8,0,1,0.0
1,15-APR-23,14-APR-24,2023,1203,106923.29,614.4,5000000490,2020,2,17,皮卡,5200.0,奔驰,租赁,0.0,品牌B,90.24,0.0,0.002367,0.239203,1.51,0.092832,1,49.87,6623.04,1,1,0.0
1,23-NOV-23,22-NOV-24,2023,1204,407175.85,2861.79,5000000491,2019,4,0,SUV,2600.0,奔驰,租赁,0.0,品牌B,33.38,0.0,0.075877,0.200746,8.71,0.044967,0,0.0,0.0,0,1,0.0
1,25-DEC-22,25-DEC-23,2022,1204,93443.08,1645.81,5000000492,2015,4,16,货车,2300.0,本田,租赁,0.0,品牌B,99.88,0.0,0.083268,0.262537,1.56,0.161431,0,0.0,0.0,0,1,0.0
0,06-JUL-23,05-JUL-24,2023,1204,172905.48,1874.95,5000000493,2021,4,0,SUV,2600.0,宝马,自用货物,41847.89,品牌D,49.2,28.41,0.056202,0.218729,3.64,0.078555,0,0.0,0.0,1,1,11615.31
0,28-APR-24,28-APR-25,2024,1203,300063.61,2391.09,5000000494,2023,4,4,客车,3400.0,奥迪,租赁,0.0,品牌C,51.38,52.36,0.17234,0.155992,3.39,0.08769,0,0.0,0.0,1,1,0.0
1,05-SEP-22,05-SEP-23,2022,1205,403465.03,9728.54,5000000495,2021,4,0,轿车,1300.0,奥迪,公务,0.0,品牌B,30.38,0.0,0.102616,0.031902,1.22,0.039064,1,40.82,2329.62,1,1,0.0
0,01-NOV-23,31-OCT-24,2023,1201,367874.58,10348.72,5000000496,2021,4,0,SUV,1200.0,奥迪,自用货物,0.0,品牌D,59.75,54.36,0.138519,0.239253,4.68,0.106339,1,87.84,7198.89,1,1,0.0
0,03-MAR-24,03-MAR-25,2024,1204,128295.99,2449.4,5000000497,2018,2,3,客车,2600.0,奔驰,租赁,0.0,品牌B,53.98,0.0,0.186328,0.293953,3.5,0.036698,1,67.67,3082.96,0,1,0.0
1,17-APR-23,16-APR-24,2023,1202,471561.1,2711.45,5000000498,2014,5,0,MPV,1000.0,奥迪,租赁,0.0,品牌C,70.53,28.57,0.188136,0.03406,6.31,0.096721,1,46.39,7132.81,1,1,0.0
1,14-JUN-22,14-JUN-23,2022,1203,319797.6,6360.22,5000000499,2021,5,0,SUV,2300.0,本田,商用,0.0,品牌D,74.36,27.78,0.124694,0.095163,4.78,0.135784,0,0.0,0.0,1,1,0.0
0,19-AUG-23,18-AUG-24,2023,1201,379591.85,4396.23,5000000500,2023,2,9,货车,5300.0,别克,自用货物,25834.35,品牌A,53.12,0.0,0.08388,0.198924,8.49,0.172653,0,0.0,0.0,1,1,8355.02
1,09-MAY-23,08-MAY-24,2023,1205,279789.1,6452.22,5000000501,2013,7,0,MPV,1400.0,大众,租赁,34894.84,品牌E,79.41,0.0,0.147975,0.205486,9.57,0.174713,1,50.36,6836.17,1,1,14879.3
0,01-MAY-23,30-APR-24,2023,1205,162807.3,4420.23,5000000502,2019,3,16,货车,2400.0,吉利,家用,44034.8,品牌C,95.86,85.05,0.156046,0.226243,1.82,0.03258,0,0.0,0.0,1,1,15331.28
1,20-MAR-23,19-MAR-24,2023,1203,363275.74,5333.87,5000000503,2014,3,9,货车,3000.0,大众,家用,0.0,品牌E,93.98,0.0,0.083346,0.066312,8.2,0.117486,0,0.0,0.0,1,1,0.0
1,21-AUG-23,20-AUG-24,2023,1202,222184.09,3314.22,5000000504,2022,5,0,轿车,2100.0,比亚迪,自用货物,0.0,品牌C,68.44,58.19,0.092915,0.160513,2.51,0.039012,0,36.46,4692.07,1,1,0.0
0,19-OCT-22,19-OCT-23,2022,1206,460969.64,4816.32,5000000505,2013,7,0,轿车,3400.0,别克,家用,0.0,品牌B,37.16,0.0,0.135819,0.103215,6.6,0.149512,1,46.63,6498.26,1,1,0.0
0,27-DEC-22,27-DEC-23,2022,1202,455224.91,4334.65,5000000506,2018,2,14,皮卡,3900.0,别克,家用,0.0,品牌D,86.9,99.73,0.096448,0.123147,0.78,0.031037,0,49.46,2867.53,0,1,0.0
1,06-APR-23,05-APR-24,2023,1204,351907.66,6327.07,5000000507,2013,7,0,SUV,1200.0,宝马,自用货物,0.0,品牌C,72.07,60.21,0.085068,0.109984,3.33,0.126921,0,0.0,0.0,0,1,0.0
0,11-FEB-24,10-FEB-25,2024,1206,178015.09,3541.27,5000000508,2022,4,15,货车,4800.0,丰田,商用,0.0,品牌B,64.93,0.0,0.110607,0.16804,7.05,0.110064,1,42.99,4530.34,0,1,0.0
1,19-NOV-23,18-NOV-24,2023,1205,309641.92,3507.25,5000000509,2019,5,0,SUV,1700.0,宝马,家用,0.0,品牌C,53.38,85.3,0.098521,0.110195,0.26,0.038408,0,0.0,0.0,1,1,0.0
0,11-JUN-22,11-JUN-23,2022,1202,90495.87,1757.81,5000000510,2017,2,15,货车,4300.0,比亚迪,家用,0.0,品牌C,93.2,99.97,0.162734,0.133818,0.33,0.094545,0,0.0,0.0,0,1,0.0
0,22-DEC-23,21-DEC-24,2023,1206,404669.95,5380.46,5000000511,2023,2,4,皮卡,5000.0,宝马,自用货物,0.0,品牌D,50.48,58.35,0.066539,0.168282,1.05,0.026994,0,0.0,0.0,1,1,0.0
0,29-AUG-23,28-AUG-24,2023,1204,128532.22,1931.91,5000000512,2018,5,0,轿车,3400.0,本田,公务,0.0,品牌B,70.9,0.0,0.080512,0.127873,2.66,0.110692,0,0.0,0.0,1,1,0.0
0,27-JAN-23,27-JAN-24,2023,1202,225004.51,5621.19,5000000513,2021,4,0,MPV,1500.0,长安,商用,0.0,品牌A,95.51,0.0,0.109041,0.201719,8.28,0.171567,0,0.0,0.0,1,1,0.0
1,20-AUG-22,20-AUG-23,2022,1206,499918.75,10638.12,5000000514,2019,4,2,皮卡,2600.0,宝马,租赁,35333.21,品牌D,50.38,99.24,0.040799,0.077492,5.09,0.148642,0,0.0,0.0,1,1,5276.32
1,27-SEP-22,27-SEP-23,2022,1203,180640.29,1723.37,5000000515,2020,4,8,皮卡,5400.0,宝马,商用,31772.99,品牌B,78.82,0.0,0.179955,0.1439,1.97,0.133434,1,33.11,4025.52,1,1,13909.53
1,05-OCT-23,04-OCT-24,2023,1206,424901.89,5915.16,5000000516,2016,3,12,货车,2500.0,吉利,商用,0.0,品牌D,55.23,71.29,0.147844,0.193262,4.5,0.183814,1,49.91,6220.62,1,1,0.0
0,27-FEB-24,26-FEB-25,2024,1202,284815.29,4391.55,5000000517,2019,4,0,SUV,3200.0,宝马,自用货物,0.0,品牌A,91.33,0.0,0.020117,0.022915,4.77,0.083641,0,32.25,2326.38,1,1,0.0
0,16-FEB-23,16-FEB-24,2023,1203,100932.64,1758.1,5000000518,2017,4,0,轿车,1600.0,别克,公务,0.0,品牌B,66.23,0.0,0.024182,0.275719,3.28,0.128832,1,38.85,5805.27,0,1,0.0
0,01-DEC-22,01-DEC-23,2022,1203,404279.33,11267.36,5000000519,2017,3,4,货车,4000.0,丰田,商用,16468.96,品牌C,58.47,78.2,0.001378,0.028317,9.59,0.069315,1,46.24,6852.85,0,1,18058.31
0,09-OCT-23,08-OCT-24,2023,1202,442978.11,8617.78,5000000520,2019,2,2,货车,5700.0,长安,自用货物,0.0,品牌A,78.72,0.0,0.024294,0.226854,9.43,0.003906,0,0.0,0.0,0,1,0.0
0,12-FEB-24,11-FEB-25,2024,1204,158558.82,2817.69,5000000521,2014,4,15,皮卡,3000.0,奥迪,租赁,8411.04,品牌A,31.22,0.0,0.011482,0.292671,4.09,0.106283,0,51.9,2806.13,1,1,11364.11
0,03-MAY-24,03-MAY-25,2024,1202,243915.79,3056.49,5000000522,2020,2,8,皮卡,3400.0,奔驰,自用货物,0.0,品牌B,67.74,0.0,0.11119,0.017742,0.22,0.052907,0,62.7,4719.07,0,1,0.0
0,12-MAY-24,12-MAY-25,2024,1201,498726.76,11534.69,5000000523,2023,4,0,轿车,3200.0,本田,家用,11704.14,品牌B,37.22,0.0,0.132417,0.255778,4.7,0.091898,0,0.0,0.0,0,1,9269.3
0,12-APR-24,12-APR-25,2024,1204,399125.26,4187.86,5000000524,2024,4,0,MPV,2400.0,本田,家用,0.0,品牌C,94.31,85.25,0.033276,0.063989,5.55,0.181833,0,0.0,0.0,1,1,0.0
0,02-MAY-23,01-MAY-24,2023,1202,200488.21,2326.73,5000000525,2022,7,0,MPV,1100.0,宝马,家用,20287.67,品牌C,81.12,88.69,0.108773,0.186877,0.92,0.015435,0,0.0,0.0,0,1,18861.45
1,22-MAY-23,21-MAY-24,2023,1201,472189.14,2978.52,5000000526,2016,5,0,SUV,2900.0,丰田,公务,3685.43,品牌C,91.23,64.46,0.132905,0.252631,7.92,0.161082,1,67.12,5884.27,1,1,14375.91
1,04-MAY-24,04-MAY-25,2024,1205,477303.96,8496.58,5000000527,2019,3,15,货车,4000.0,吉利,自用货物,0.0,品牌D,89.85,33.62,0.09861,0.147865,4.83,0.003818,0,0.0,0.0,0,1,0.0
1,24-DEC-22,24-DEC-23,2022,1201,77562.46,1194.69,5000000528,2014,4,0,SUV,1600.0,本田,自用货物,0.0,品牌D,94.38,20.54,0.104555,0.082153,7.09,0.188233,0,0.0,0.0,0,1,0.0
1,10-AUG-22,10-AUG-23,2022,1202,487641.24,3145.19,5000000529,2018,2,6,客车,4800.0,宝马,公务,24664.39,品牌E,33.19,0.0,0.181748,0.018739,7.99,0.052291,0,0.0,0.0,0,1,3581.79
0,03-JUL-23,02-JUL-24,2023,1202,336633.61,6862.66,5000000530,2023,3,7,客车,5200.0,奔驰,租赁,4967.83,品牌A,93.27,0.0,0.055334,0.277819,3.18,0.032172,0,0.0,0.0,1,1,12721.85
1,20-MAR-23,19-MAR-24,2023,1201,78491.77,521.97,5000000531,2021,3,14,货车,4700.0,吉利,商用,0.0,品牌B,75.77,0.0,0.055052,0.010957,3.39,0.136466,1,32.8,5837.35,1,1,0.0
1,09-MAY-24,09-MAY-25,2024,1202,478565.27,11024.91,5000000532,2023,2,8,货车,5400.0,奔驰,自用货物,0.0,品牌E,34.96,0.0,0.00193,0.005415,2.61,0.120515,0,31.3,2914.99,0,1,0.0
1,30-AUG-23,29-AUG-24,2023,1201,183816.87,3015.03,5000000533,2017,7,0,SUV,2000.0,奥迪,自用货物,0.0,品牌D,47.89,78.93,0.103978,0.172413,4.9,0.173348,0,0.0,0.0,1,1,0.0
0,27-FEB-24,26-FEB-25,2024,1206,344638.69,9198.3,5000000534,2017,5,0,轿车,1300.0,丰田,自用货物,0.0,品牌C,50.18,37.06,0.02272,0.174438,7.22,0.025775,0,0.0,0.0,0,1,0.0
0,14-JAN-24,13-JAN-25,2024,1206,470699.6,3401.38,5000000535,2015,3,2,皮卡,5000.0,奔驰,公务,36583.51,品牌A,57.27,0.0,0.121167,0.210616,9.17,0.149323,1,31.42,7151.07,0,1,16681.69
1,14-APR-24,14-APR-25,2024,1204,373399.69,11101.07,5000000536,2019,7,0,SUV,2900.0,本田,家用,0.0,品牌A,50.35,0.0,0.062887,0.044003,3.06,0.126569,1,45.51,4562.57,1,1,0.0
0,19-FEB-23,19-FEB-24,2023,1203,359262.1,2954.96,5000000537,2021,3,16,货车,2400.0,比亚迪,家用,41296.33,品牌B,57.41,0.0,0.058029,0.040206,2.92,0.05153,0,31.84,3121.72,0,1,14971.28
0,17-MAR-23,16-MAR-24,2023,1201,174843.82,2928.35,5000000538,2023,5,0,MPV,2100.0,吉利,自用货物,34552.65,品牌A,73.03,0.0,0.038435,0.006951,4.79,0.0968,0,0.0,0.0,1,1,17588.91
0,09-FEB-23,09-FEB-24,2023,1206,80854.8,621.39,5000000539,2021,3,10,货车,3400.0,别克,租赁,0.0,品牌B,73.27,0.0,0.126389,0.149176,3.24,0.116731,0,0.0,0.0,0,1,0.0
0,12-JAN-23,12-JAN-24,2023,1205,63247.47,1586.66,5000000540,2013,4,11,货车,3300.0,丰田,商用,0.0,品牌C,65.42,82.52,0.00077,0.038643,0.5,0.081557,0,0.0,0.0,0,1,0.0
1,17-NOV-22,17-NOV-23,2022,1203,97392.9,2722.13,5000000541,2019,7,0,MPV,2500.0,别克,租赁,0.0,品牌D,60.12,10.88,0.151329,0.235429,8.1,0.139785,0,0.0,0.0,1,1,0.0
1,30-AUG-22,30-AUG-23,2022,1204,59563.36,1564.53,5000000542,2012,2,13,货车,2900.0,长安,自用货物,13072.44,品牌E,80.03,0.0,0.146004,0.081633,1.42,0.031728,0,0.0,0.0,1,1,6508.61
1,03-SEP-23,02-SEP-24,2023,1201,182431.64,3246.14,5000000543,2022,5,0,SUV,3500.0,奔驰,租赁,0.0,品牌C,77.75,42.66,0.151687,0.074962,2.11,0.015119,0,0.0,0.0,0,1,0.0
1,28-OCT-22,28-OCT-23,2022,1205,365811.05,3710.62,5000000544,2018,4,12,皮卡,5500.0,本田,商用,0.0,品牌E,53.1,0.0,0.081046,0.223621,4.1,0.104575,0,38.09,7153.21,1,1,0.0
1,20-FEB-24,19-FEB-25,2024,1205,396111.6,11749.17,5000000545,2015,4,0,轿车,2400.0,大众,家用,0.0,品牌D,88.03,53.79,0.006516,0.25968,6.54,0.025064,0,0.0,0.0,0,1,0.0
1,04-OCT-22,04-OCT-23,2022,1206,492939.53,11418.21,5000000546,2020,3,5,货车,3100.0,吉利,租赁,31775.51,品牌B,91.2,0.0,0.133162,0.103338,8.11,0.123214,0,0.0,0.0,0,1,4245.55
1,10-JUN-23,09-JUN-24,2023,1203,377278.94,9282.92,5000000547,2015,4,0,SUV,2500.0,吉利,公务,0.0,品牌C,48.02,43.77,0.04872,0.007296,8.86,0.079737,0,0.0,0.0,1,1,0.0
0,17-SEP-23,16-SEP-24,2023,1201,240197.74,3397.08,5000000548,2014,4,0,SUV,1700.0,本田,公务,0.0,品牌D,44.53,92.53,0.025492,0.100833,9.4,0.17389,0,0.0,0.0,1,1,0.0
0,13-JUN-23,12-JUN-24,2023,1205,396315.59,2342.68,5000000549,2017,4,17,客车,5100.0,丰田,商用,0.0,品牌C,41.54,26.21,0.06605,0.188195,6.07,0.165277,0,0.0,0.0,1,1,0.0
1,05-JAN-23,05-JAN-24,2023,1206,310262.35,2864.6,5000000550,2016,4,0,MPV,2300.0,长安,自用货物,0.0,品牌B,87.31,0.0,0.129515,0.262424,2.29,0.008618,0,81.44,2372.48,1,1,0.0
0,28-JAN-23,28-JAN-24,2023,1201,253425.05,3493.45,5000000551,2013,7,0,MPV,2000.0,奥迪,家用,0.0,品牌A,48.78,0.0,0.103806,0.075158,3.18,0.188416,1,59.45,6527.97,0,1,0.0
0,02-JAN-24,01-JAN-25,2024,1206,437001.97,2876.9,5000000552,2019,7,0,SUV,2900.0,奥迪,公务,0.0,品牌E,32.51,0.0,0.117801,0.143203,2.93,0.017637,0,0.0,0.0,0,1,0.0
1,15-NOV-23,14-NOV-24,2023,1206,349991.67,2556.98,5000000553,2021,7,0,SUV,3300.0,别克,家用,10119.25,品牌A,55.22,0.0,0.07128,0.118597,9.43,0.07244,1,46.15,3342.77,0,1,5885.95
1,04-OCT-23,03-OCT-24,2023,1201,59993.37,1109.44,5000000554,2018,2,19,客车,5900.0,丰田,家用,0.0,品牌C,49.53,69.06,0.080209,0.224334,8.43,0.036346,1,86.96,7078.14,0,1,0.0
0,17-JAN-24,16-JAN-25,2024,1201,276608.43,2571.83,5000000555,2021,4,0,MPV,2700.0,别克,自用货物,0.0,品牌C,42.01,49.31,0.171327,0.296961,4.92,0.149196,0,0.0,0.0,0,1,0.0
1,03-AUG-23,02-AUG-24,2023,1201,132442.55,1864.37,5000000556,2013,4,0,轿车,2500.0,别克,家用,0.0,品牌C,55.13,14.53,0.195523,0.207708,1.26,0.03465,0,0.0,0.0,0,1,0.0
0,02-MAR-23,01-MAR-24,2023,1204,58827.31,1120.31,5000000557,2021,7,0,轿车,2500.0,宝马,家用,0.0,品牌A,33.47,0.0,0.110518,0.265105,3.51,0.037521,0,46.63,3043.95,1,1,0.0
0,02-NOV-22,02-NOV-23,2022,1206,352578.74,2222.85,5000000558,2012,4,20,皮卡,4200.0,宝马,商用,0.0,品牌E,79.04,0.0,0.090127,0.063374,3.15,0.068978,0,0.0,0.0,1,1,0.0
1,28-NOV-23,27-NOV-24,2023,1204,462946.96,7938.97,5000000559,2023,7,0,轿车,1700.0,别克,家用,0.0,品牌C,61.09,97.9,0.068272,0.058167,1.0,0.012882,0,0.0,0.0,0,1,0.0
0,11-JUL-22,11-JUL-23,2022,1204,227628.09,6356.61,5000000560,2013,5,0,MPV,3000.0,丰田,商用,0.0,品牌C,93.85,82.19,0.043516,0.137335,6.58,0.084527,0,0.0,0.0,1,1,0.0
1,21-OCT-23,20-OCT-24,2023,1202,312781.7,6176.51,5000000561,2021,2,10,货车,2700.0,长安,公务,0.0,品牌C,32.08,43.85,0.004001,0.167719,0.22,0.122477,1,33.63,6536.0,0,1,0.0
0,22-JUL-23,21-JUL-24,2023,1202,134706.1,1387.07,5000000562,2015,4,0,轿车,3200.0,宝马,家用,0.0,品牌B,39.73,0.0,0.162871,0.111429,3.93,0.079657,0,0.0,0.0,1,1,0.0
0,19-DEC-23,18-DEC-24,2023,1205,362539.27,4212.82,5000000563,2015,7,0,SUV,1200.0,长安,租赁,0.0,品牌D,35.66,88.42,0.11055,0.298481,8.22,0.076339,1,71.84,4801.36,0,1,0.0
0,01-SEP-23,31-AUG-24,2023,1206,410116.83,10780.96,5000000564,2023,5,0,轿车,2600.0,大众,自用货物,0.0,品牌A,86.89,0.0,0.156744,0.199165,4.97,0.096838,0,0.0,0.0,0,1,0.0
0,26-NOV-22,26-NOV-23,2022,1206,217628.43,5654.85,5000000565,2017,3,8,货车,3600.0,长安,家用,38541.13,品牌C,30.13,65.1,0.11501,0.10586,6.79,0.141082,0,0.0,0.0,1,1,11313.34
0,23-MAY-22,23-MAY-23,2022,1204,238262.31,1217.07,5000000566,2019,4,1,客车,5400.0,奥迪,商用,21063.34,品牌C,42.77,82.29,0.09079,0.204945,7.96,0.078707,0,0.0,0.0,1,1,518.61
1,12-JUN-22,12-JUN-23,2022,1206,492646.13,9166.69,5000000567,2015,4,16,皮卡,3700.0,长安,租赁,24832.68,品牌D,88.61,39.53,0.179127,0.164241,2.49,0.09233,0,40.43,3127.52,1,1,645.68
0,06-NOV-22,06-NOV-23,2022,1203,235766.39,1743.75,5000000568,2022,3,20,客车,2300.0,比亚迪,自用货物,0.0,品牌A,93.71,0.0,0.192437,0.22442,5.55,0.125395,0,0.0,0.0,1,1,0.0
0,29-AUG-23,28-AUG-24,2023,1203,456958.54,11275.9,5000000569,2020,4,2,货车,3500.0,比亚迪,自用货物,0.0,品牌E,60.95,0.0,0.145872,0.049308,5.11,0.153444,0,35.4,5035.95,0,1,0.0
0,27-DEC-22,27-DEC-23,2022,1202,169364.55,1602.4,5000000570,2016,2,14,货车,2400.0,大众,家用,3891.18,品牌B,98.22,0.0,0.159532,0.271502,6.43,0.116026,0,0.0,0.0,0,1,6874.24
0,23-APR-24,23-APR-25,2024,1202,335568.0,2744.22,5000000571,2019,4,0,轿车,2100.0,长安,公务,0.0,品牌C,56.91,48.55,0.028439,0.09991,9.17,0.141648,1,44.34,6940.15,0,1,0.0
0,05-JUL-23,04-JUL-24,2023,1204,392371.12,10078.28,5000000572,2023,3,1,客车,2400.0,大众,自用货物,0.0,品牌A,77.2,0.0,0.132277,0.250102,3.67,0.000501,0,0.0,0.0,0,1,0.0
0,23-SEP-22,23-SEP-23,2022,1202,221915.98,2346.2,5000000573,2017,3,16,货车,3600.0,宝马,租赁,0.0,品牌B,66.3,0.0,0.047789,0.232685,5.09,0.152607,0,0.0,0.0,1,1,0.0
0,03-MAR-24,03-MAR-25,2024,1201,480658.86,4753.88,5000000574,2018,3,1,客车,5500.0,宝马,公务,21573.48,品牌E,95.85,0.0,0.095984,0.16118,9.45,0.140601,1,49.46,2568.06,0,1,18982.72
0,11-MAR-24,11-MAR-25,2024,1205,460439.2,13548.59,5000000575,2023,4,20,皮卡,3700.0,别克,租赁,0.0,品牌D,62.26,82.47,0.138842,0.27246,7.81,0.094068,0,37.83,6877.17,1,1,0.0
0,17-AUG-23,16-AUG-24,2023,1204,456062.78,10348.8,5000000576,2019,5,0,轿车,3100.0,比亚迪,公务,24747.82,品牌D,87.31,62.0,0.139035,0.155179,2.89,0.029231,0,0.0,0.0,0,1,3480.71
1,10-FEB-24,09-FEB-25,2024,1205,181908.31,1714.01,5000000577,2014,4,5,客车,3500.0,本田,家用,0.0,品牌E,70.87,0.0,0.185206,0.147105,7.81,0.120363,0,50.61,4741.8,0,1,0.0
0,06-FEB-23,06-FEB-24,2023,1202,181450.22,2913.9,5000000578,2016,4,0,轿车,2000.0,奔驰,自用货物,46492.15,品牌B,95.13,0.0,0.032731,0.166498,6.87,0.03188,1,51.43,2187.94,1,1,18599.71
0,02-SEP-23,01-SEP-24,2023,1203,386489.03,10746.15,5000000579,2017,2,3,皮卡,4600.0,比亚迪,商用,0.0,品牌C,77.63,13.97,0.127332,0.199644,3.55,0.085127,0,0.0,0.0,1,1,0.0
1,27-SEP-23,26-SEP-24,2023,1203,248821.71,1315.06,5000000580,2020,2,10,皮卡,2600.0,宝马,租赁,2638.14,品牌A,35.71,0.0,0.179966,0.243922,6.44,0.077794,1,39.2,4381.36,0,1,6967.93
